"","subject","condition","whichSide","whichResp","whichItem","trial","condition.y","studyResp","studyResp2","rt1","rt2","list","pas1","pas2","state","score","trace"
"2761","9","d_binocular",1,1,"78",73,4,"1","1",3.15877308929339,4.65893412940204,"5","3","3","named",1,1
"2762","9","b_word",1,0,"40",74,2,"1","1",5.5257037691772,4.10885068145581,"5","3","3","named",0,1
"2763","9","b_word",0,0,"156",75,2,"8","8",5.43402626318857,3.79215573589318,"5","3","3","named",1,1
"2764","9","c_cfs",0,0,"128",76,3,"2","2",6.70919823809527,0,"5","2","2","named",0,1
"2765","9","a_foil",0,0,"122",77,1,"9","4",3.03372513200156,3.26708737295121,"5","fNS","0","named",1,1
"2766","9","d_binocular",1,1,"11",78,4,"1","1",3.9338383579161,3.64212680305354,"5","3","3","named",0,1
"2767","9","c_cfs",1,1,"20",79,3,"1","1",0,5.49236742709763,"5","3","3","named",1,1
"2768","9","a_foil",1,0,"43",80,1,"9","9",3.1670759327244,2.20028670271859,"5","fNS","fNS","named",0,1
"2769","9","b_word",1,1,"13",81,2,"1","8",0,3.65880765183829,"6","3","3","named",1,1
"2770","9","c_cfs",1,1,"154",82,3,"1","1",3.40877391956747,3.91716777253896,"6","3","3","named",0,1
"2771","9","a_foil",1,0,"174",83,1,"8","9",4.85895640635863,3.68380341818556,"6","3","fNS","named",0,1
"2772","9","c_cfs",1,1,"165",84,3,"2","1",3.80047306814231,6.27580194780603,"6","2","3","named",0,1
"2773","9","d_binocular",0,0,"104",85,4,"8","1",3.18374380166642,0,"6","3","3","named",1,1
"2774","9","b_word",1,1,"72",86,2,"8","1",3.57546287309378,0,"6","3","3","named",1,1
"2775","9","a_foil",0,0,"79",87,1,"4","9",2.65866457205266,3.15040202648379,"6","0","fNS","named",1,1
"2776","9","d_binocular",0,0,"62",88,4,"1","8",3.90051590162329,0,"6","3","3","named",1,1
"2777","9","d_binocular",1,1,"123",89,4,"1","1",0,3.76715936558321,"6","3","3","named",1,1
"2778","9","d_binocular",0,0,"1",90,4,"8","8",5.35902387090027,0,"6","3","3","named",1,1
"2779","9","c_cfs",1,1,"45",91,3,"1","1",3.74215061939321,3.92550563090481,"6","3","3","named",0,1
"2780","9","b_word",0,0,"89",92,2,"8","1",4.97563662123866,4.6422556953039,"6","3","3","named",1,1
"2781","9","a_foil",0,1,"59",93,1,"9","9",3.87550926837139,3.30045631527901,"6","fNS","fNS","named",0,1
"2782","9","c_cfs",0,0,"176",94,3,"1","1",4.28393062017858,3.50878113368526,"6","3","3","named",1,1
"2783","9","a_foil",0,0,"131",95,1,"4","9",0,3.23378725396469,"6","0","fNS","named",1,1
"2784","9","b_word",0,0,"16",96,2,"8","1",7.12589134229347,4.31721775955521,"6","3","3","named",1,1
"2785","9","d_binocular",0,0,"60",97,4,"8","2",2.82538431510329,2.3586332697887,"7","3","2","named",1,1
"2786","9","b_word",1,1,"90",98,2,"1","8",3.46711780014448,3.02540568658151,"7","3","3","named",1,1
"2787","9","c_cfs",0,0,"117",99,3,"2","2",3.55878866510466,2.53369962517172,"7","2","2","named",0,1
"2788","9","c_cfs",0,1,"58",100,3,"7","1",0,0,"7","2","3","named",0,1
"2789","9","a_foil",0,0,"188",101,1,"4","9",3.35042973677628,3.22541347448714,"7","0","fNS","named",1,1
"2790","9","a_foil",0,1,"145",102,1,"9","9",3.33376337704249,0,"7","fNS","fNS","named",0,1
"2791","9","d_binocular",1,1,"172",103,4,"1","1",0,3.10044037736952,"7","3","3","named",1,1
"2792","9","b_word",1,1,"53",104,2,"2","1",3.09206871083006,0,"7","2","3","named",0,1
"2793","9","c_cfs",1,1,"135",105,3,"2","2",4.85063605522737,2.65873913047835,"7","2","2","named",0,1
"2794","9","d_binocular",0,0,"191",106,4,"1","1",3.45876726345159,3.39209216483869,"7","3","3","named",0,1
"2795","9","b_word",1,1,"23",107,2,"8","8",0,3.13373355381191,"7","3","3","named",1,1
"2796","9","a_foil",0,0,"186",108,1,"9","9",3.44212716515176,2.60033306782134,"7","fNS","fNS","named",1,1
"2797","9","c_cfs",0,0,"74",109,3,"8","8",3.95882657822222,4.14220030466095,"7","3","3","named",1,1
"2798","9","b_word",1,1,"57",110,2,"1","8",5.00899077253416,0,"7","3","3","named",0,1
"2799","9","d_binocular",1,1,"170",111,4,"1","1",4.65059838350862,2.65868449467234,"7","3","3","named",1,1
"2800","9","a_foil",0,0,"15",112,1,"4","9",6.00909642199986,2.33361697709188,"7","0","fNS","named",0,1
"2801","9","d_binocular",1,1,"151",113,4,"1","1",6.15078870370053,3.99220125563443,"8","3","3","named",1,1
"2802","9","a_foil",0,0,"73",114,1,"9","9",6.90087812859565,0,"8","fNS","fNS","named",0,1
"2803","9","b_word",0,0,"39",115,2,"1","1",3.38376456941478,3.98387366021052,"8","3","3","named",0,1
"2804","9","c_cfs",1,1,"144",116,3,"2","1",2.80869048647583,4.0005164751783,"8","2","3","named",1,1
"2805","9","c_cfs",1,1,"157",117,3,"1","1",3.42543756263331,2.70034390408546,"8","3","3","named",1,1
"2806","9","a_foil",1,0,"8",118,1,"9","9",2.65034301369451,0,"8","fNS","fNS","named",0,1
"2807","9","d_binocular",1,1,"81",119,4,"1","1",3.79214667994529,2.66706250025891,"8","3","3","named",1,1
"2808","9","b_word",1,1,"159",120,2,"1","1",4.9256142990198,3.00034713395871,"8","3","3","named",0,1
"2809","9","d_binocular",0,0,"97",121,4,"1","1",4.20053211133927,2.6753430061508,"8","3","3","named",1,1
"2810","9","b_word",1,0,"162",122,2,"8","1",0,4.61725057126023,"8","3","3","named",0,1
"2811","9","a_foil",1,0,"153",123,1,"9","9",3.12538241362199,0,"8","fNS","fNS","named",1,1
"2812","9","d_binocular",0,0,"96",124,4,"1","1",3.6671361529734,3.80880941753276,"8","3","3","named",1,1
"2813","9","c_cfs",0,1,"140",125,3,"1","1",4.24221868789755,2.6920072529465,"8","3","3","named",0,1
"2814","9","a_foil",0,0,"68",126,1,"9","9",4.04218795895576,0,"8","fNS","fNS","named",0,1
"2815","9","b_word",0,1,"18",127,2,"8","1",4.30052181798965,3.97550923796371,"8","3","3","named",0,1
"2816","9","c_cfs",1,0,"33",128,3,"1","1",2.81703558983281,2.93373723654076,"8","3","3","named",0,1
"2817","10","c_cfs",1,1,"3",1,3,"1","4",3.78363204491325,0,"1","3","0","named",0,1
"2818","10","a_foil",1,0,"177",2,1,"9","4",0,0,"1","fNS","0","named",0,1
"2819","10","b_word",1,1,"161",3,2,"8","4",6.23381525045261,2.19183422392234,"1","3","0","named",0,1
"2820","10","d_binocular",0,0,"118",4,4,"1","8",6.50885389419273,0,"1","3","3","named",1,1
"2821","10","b_word",0,0,"124",5,2,"1","8",8.56736339745112,3.56693537998945,"1","3","3","named",1,1
"2822","10","a_foil",0,0,"107",6,1,"0","9",2.64187314687297,2.35850234958343,"1","NR","fNS","named",0,1
"2823","10","c_cfs",0,0,"86",7,3,"8","1",7.15058034402318,2.88353910669684,"1","3","3","named",0,1
"2824","10","d_binocular",0,0,"181",8,4,"1","0",5.51709579583257,2.2585288817063,"1","3","NR","named",1,1
"2825","10","a_foil",0,0,"179",9,1,"9","9",0,6.78385209082626,"1","fNS","fNS","named",1,1
"2826","10","b_word",0,0,"100",10,2,"8","4",6.25881472975016,2.00015484681353,"1","3","0","named",1,1
"2827","10","c_cfs",1,1,"29",11,3,"4","4",2.60021569905803,2.10848733247258,"1","0","0","named",1,1
"2828","10","c_cfs",0,0,"6",12,3,"0","4",5.80880568944849,3.12523977877572,"1","NR","0","named",0,1
"2829","10","b_word",0,0,"163",13,2,"1","8",3.85029953694902,9.34240158833563,"1","3","3","named",1,1
"2830","10","d_binocular",1,1,"115",14,4,"1","1",2.24184676562436,2.60852279933169,"1","3","3","named",0,1
"2831","10","a_foil",0,0,"64",15,1,"9","9",0,2.49185091606341,"1","fNS","fNS","named",0,1
"2832","10","d_binocular",0,0,"184",16,4,"1","1",3.81695160409436,4.18365510622971,"1","3","3","named",0,1
"2833","10","b_word",1,1,"137",17,2,"1","0",4.60036390530877,1.65845505031757,"2","3","NR","named",0,1
"2834","10","c_cfs",1,1,"85",18,3,"8","0",3.38363162241876,2.45851988671348,"2","3","NR","named",0,1
"2835","10","d_binocular",0,0,"111",19,4,"1","1",6.48383751139045,2.283508741064,"2","3","3","named",0,1
"2836","10","b_word",0,1,"183",20,2,"1","0",0,8.45897959801368,"2","3","NR","named",0,1
"2837","10","c_cfs",0,0,"37",21,3,"7","1",0,6.10880970396101,"2","2","3","named",1,1
"2838","10","d_binocular",0,0,"189",22,4,"1","1",7.39224932226352,2.38351329904981,"2","3","3","named",1,1
"2839","10","a_foil",1,0,"102",23,1,"9","9",0,1.80014452384785,"2","fNS","fNS","named",0,1
"2840","10","a_foil",0,0,"166",24,1,"9","9",5.00040085124783,0,"2","fNS","fNS","named",0,1
"2841","10","b_word",1,1,"28",25,2,"1","1",8.01732052001171,2.916890661465,"2","3","3","named",1,1
"2842","10","a_foil",1,0,"129",26,1,"9","9",2.77521809120663,5.41709123807959,"2","fNS","fNS","named",1,1
"2843","10","a_foil",1,1,"110",27,1,"9","9",13.1926996160764,8.10063933976926,"2","fNS","fNS","named",0,1
"2844","10","c_cfs",0,0,"25",28,3,"4","4",4.34203454386443,2.33350769965909,"2","0","0","named",1,1
"2845","10","c_cfs",0,0,"112",29,3,"1","1",41.2948925562669,113.483864074107,"2","3","3","named",1,1
"2846","10","b_word",1,1,"185",30,2,"8","1",15.3345786489081,0,"2","3","3","named",0,1
"2847","10","d_binocular",1,1,"19",31,4,"1","8",11.3091976363212,9.33406158676371,"2","3","3","named",0,1
"2848","10","d_binocular",1,1,"125",32,4,"1","1",4.00864154566079,3.15024438966066,"2","3","3","named",1,1
"2849","10","b_word",0,0,"126",33,2,"1","1",0,4.00864969543181,"3","3","3","named",1,1
"2850","10","d_binocular",1,1,"52",34,4,"1","1",8.70065914094448,0,"3","3","3","named",0,1
"2851","10","d_binocular",1,1,"31",35,4,"1","1",6.28382356627844,0,"3","3","3","named",1,1
"2852","10","a_foil",1,1,"30",36,1,"4","4",3.65028498787433,3.34193553845398,"3","0","0","named",1,1
"2853","10","c_cfs",0,1,"61",37,3,"1","1",7.86729496903718,3.35859531816095,"3","3","3","named",0,1
"2854","10","a_foil",1,0,"66",38,1,"9","9",2.33350287005305,3.96697323140688,"3","fNS","fNS","named",0,1
"2855","10","b_word",0,0,"192",39,2,"8","1",0,3.38359962683171,"3","3","3","named",1,1
"2856","10","c_cfs",0,0,"147",40,3,"6","3",0,2.32516166125424,"3","1","1","named",0,1
"2857","10","a_foil",0,0,"95",41,1,"4","9",0,0,"3","0","fNS","named",1,1
"2858","10","a_foil",1,0,"69",42,1,"9","9",5.09206450195052,7.4339161273092,"3","fNS","fNS","named",0,1
"2859","10","b_word",0,1,"167",43,2,"1","1",38.4946767969523,2.550187461311,"3","3","3","named",0,1
"2860","10","d_binocular",1,1,"47",44,4,"1","1",10.4258073396049,2.60851796995848,"3","3","3","named",0,1
"2861","10","b_word",1,1,"133",45,2,"1","1",5.18374324520119,1.94181226450019,"3","3","3","named",1,1
"2862","10","c_cfs",1,1,"121",46,3,"8","8",3.8919678509701,2.65853896341287,"3","3","3","named",1,1
"2863","10","d_binocular",1,1,"26",47,4,"8","8",4.19198997644708,3.67528869281523,"3","3","3","named",1,1
"2864","10","c_cfs",0,1,"146",48,3,"3","4",9.75909046595916,1.25009138393216,"3","1","0","named",0,1
"2865","10","c_cfs",1,0,"113",49,3,"7","3",2.21683913632296,2.58353267749771,"4","2","1","named",0,1
"2866","10","c_cfs",0,0,"34",50,3,"3","3",0,6.12546616327018,"4","1","1","named",0,1
"2867","10","a_foil",1,0,"7",51,1,"9","9",3.09190271259286,2.53354126494378,"4","fNS","fNS","named",1,1
"2868","10","a_foil",0,1,"155",52,1,"9","9",6.58384991739877,4.70869307080284,"4","fNS","fNS","named",0,1
"2869","10","b_word",1,0,"80",53,2,"8","1",3.35025984398089,3.00024540070444,"4","3","3","named",1,1
"2870","10","b_word",0,0,"139",54,2,"1","1",0,2.80855274270289,"4","3","3","named",1,1
"2871","10","d_binocular",1,1,"187",55,4,"1","1",0,2.29183938540518,"4","3","3","named",1,1
"2872","10","d_binocular",1,1,"99",56,4,"1","1",5.28374810493551,0,"4","3","3","named",1,1
"2873","10","d_binocular",1,1,"56",57,4,"1","1",2.83355192001909,2.25016111019067,"4","3","3","named",0,1
"2874","10","c_cfs",0,0,"4",58,3,"3","0",0,0,"4","1","NR","named",0,1
"2875","10","b_word",1,1,"50",59,2,"1","8",3.65858333464712,0.616707652341574,"4","3","3","named",1,1
"2876","10","a_foil",0,0,"141",60,1,"9","9",55.9960500446614,3.11691396404058,"4","fNS","fNS","named",0,1
"2877","10","a_foil",0,0,"119",61,1,"9","4",5.60043212259188,2.88357080053538,"4","fNS","0","named",0,1
"2878","10","d_binocular",1,1,"2",62,4,"1","0",3.57526210043579,2.75021830992773,"4","3","NR","named",0,1
"2879","10","b_word",0,0,"14",63,2,"8","2",3.86697259754874,2.85855049383827,"4","3","2","named",0,1
"2880","10","c_cfs",1,0,"76",64,3,"3","3",4.35033107968047,0,"4","1","1","named",0,1
"2881","10","d_binocular",0,1,"71",65,4,"1","1",1.94182071625255,2.38350363983773,"5","3","3","named",0,1
"2882","10","b_word",1,1,"32",66,2,"1","1",3.83363100374117,2.7502267616801,"5","3","3","named",1,1
"2883","10","a_foil",0,0,"98",67,1,"9","4",2.51688148546964,0,"5","fNS","0","named",1,1
"2884","10","c_cfs",1,1,"150",68,3,"3","3",2.50018608779646,2.38350696023554,"5","1","1","named",0,1
"2885","10","c_cfs",1,1,"88",69,3,"0","3",2.30014014686458,2.90858808881603,"5","NR","1","named",0,1
"2886","10","a_foil",1,0,"103",70,1,"9","4",12.6759865605272,0,"5","fNS","0","named",1,1
"2887","10","b_word",0,1,"44",71,2,"1","1",5.2753896904178,2.49185634893365,"5","3","3","named",1,1
"2888","10","d_binocular",0,0,"143",72,4,"1","1",8.60065458295867,2.97523656417616,"5","3","3","named",0,1
"2889","10","a_foil",0,0,"78",73,1,"4","9",3.55861892225221,2.45852471608669,"5","0","fNS","named",1,1
"2890","10","b_word",0,0,"122",74,2,"7","2",6.86719807633199,6.48383751139045,"5","2","2","named",1,1
"2891","10","a_foil",1,0,"11",75,1,"9","9",8.33399336971343,3.80863061873242,"5","fNS","fNS","named",0,1
"2892","10","c_cfs",1,0,"40",76,3,"3","3",0,4.1920059742406,"5","1","1","named",0,1
"2893","10","b_word",1,1,"43",77,2,"1","1",3.6586168394424,2.59189833584242,"5","3","3","named",0,1
"2894","10","d_binocular",1,1,"128",78,4,"1","8",2.46684721088968,1.99182722088881,"5","3","3","named",0,1
"2895","10","d_binocular",0,0,"20",79,4,"1","1",0,0,"5","3","3","named",1,1
"2896","10","c_cfs",1,1,"156",80,3,"6","6",3.09190029790625,5.10873182769865,"5","1","1","named",1,1
"2897","10","a_foil",1,0,"62",81,1,"9","9",0,2.78355507436208,"6","fNS","fNS","named",1,1
"2898","10","b_word",1,1,"174",82,2,"1","1",4.25033225701191,2.99189513642341,"6","3","3","named",0,1
"2899","10","a_foil",0,0,"104",83,1,"9","4",3.96697655180469,5.30872404016554,"6","fNS","0","named",0,1
"2900","10","c_cfs",0,0,"13",84,3,"3","2",0,3.98364206613041,"6","1","2","named",1,1
"2901","10","b_word",1,1,"79",85,2,"7","7",4.21699398313649,2.40017549321055,"6","2","2","named",1,1
"2902","10","d_binocular",0,0,"154",86,4,"1","8",5.55878916336223,4.47534719086252,"6","3","3","named",1,1
"2903","10","d_binocular",0,0,"165",87,4,"8","1",1.96681295125745,1.31676974194124,"6","3","3","named",0,1
"2904","10","c_cfs",0,0,"72",88,3,"6","2",8.27563931723125,1.90014636516571,"6","1","2","named",1,1
"2905","10","b_word",0,0,"59",89,2,"8","1",7.90061452798545,0,"6","3","3","named",0,1
"2906","10","a_foil",0,0,"123",90,1,"9","9",6.64215688197874,0,"6","fNS","fNS","named",0,1
"2907","10","c_cfs",1,1,"16",91,3,"3","7",4.60035183164291,3.11691486951895,"6","1","2","named",1,1
"2908","10","d_binocular",1,1,"45",92,4,"1","1",2.42518221680075,2.43353972560726,"6","3","3","named",0,1
"2909","10","b_word",1,1,"131",93,2,"3","1",9.00070813042112,1.88346847472712,"6","1","3","named",1,1
"2910","10","a_foil",1,0,"1",94,1,"4","9",2.55019561108202,2.50854420033284,"6","0","fNS","named",0,1
"2911","10","d_binocular",1,1,"176",95,4,"1","8",0,0,"6","3","3","named",0,1
"2912","10","c_cfs",0,0,"89",96,3,"8","7",3.30024518934079,3.60860852361657,"6","3","2","named",1,1
"2913","10","b_word",0,0,"188",97,2,"2","8",0,2.45018773293123,"7","2","3","named",1,1
"2914","10","a_foil",0,0,"172",98,1,"9","9",0,0,"7","fNS","fNS","named",1,1
"2915","10","d_binocular",0,0,"117",99,4,"1","8",5.2753860685043,2.30850640917197,"7","3","3","named",1,1
"2916","10","a_foil",0,0,"60",100,1,"4","4",0,2.15849564853124,"7","0","0","named",0,1
"2917","10","d_binocular",1,1,"58",101,4,"8","1",4.84203560021706,1.82514460664243,"7","3","3","named",1,1
"2918","10","b_word",1,0,"145",102,2,"1","8",2.81686859647743,0,"7","3","3","named",0,1
"2919","10","c_cfs",0,1,"90",103,3,"2","8",4.18364574899897,2.71687309397385,"7","2","3","named",1,1
"2920","10","c_cfs",0,1,"53",104,3,"3","3",5.45874355453998,0,"7","1","1","named",0,1
"2921","10","b_word",1,1,"15",105,2,"1","0",3.37526777503081,2.15848870598711,"7","3","NR","named",1,1
"2922","10","d_binocular",0,0,"135",106,4,"8","0",3.89195215515792,3.00857091369107,"7","3","NR","named",0,1
"2923","10","a_foil",1,1,"170",107,1,"9","9",2.60019698459655,2.0501532019116,"7","fNS","fNS","named",0,1
"2924","10","d_binocular",1,1,"74",108,4,"8","8",3.44192107999697,1.69179875706322,"7","3","3","named",1,1
"2925","10","c_cfs",0,0,"57",109,3,"8","1",5.34213868062943,2.03349221474491,"7","3","3","named",0,1
"2926","10","c_cfs",0,0,"23",110,3,"2","3",3.75028230156749,1.97512639057823,"7","2","1","named",0,1
"2927","10","a_foil",0,1,"191",111,1,"9","9",0,0,"7","fNS","fNS","named",0,1
"2928","10","b_word",0,0,"186",112,2,"1","1",2.26684020785615,2.10015246225521,"7","3","3","named",1,1
"2929","10","c_cfs",0,0,"39",113,3,"2","1",11.6675704938825,2.14180870261043,"8","2","3","named",0,1
"2930","10","d_binocular",0,0,"157",114,4,"1","1",2.89188846549951,1.75846896530129,"8","3","3","named",1,1
"2931","10","b_word",1,1,"73",115,2,"1","1",12.1842895862646,1.62512402096763,"8","3","3","named",0,1
"2932","10","c_cfs",0,0,"159",116,3,"7","3",0,3.70862696645781,"8","2","1","named",0,1
"2933","10","a_foil",0,0,"81",117,1,"9","9",4.20031247101724,0,"8","fNS","fNS","named",1,1
"2934","10","a_foil",1,0,"151",118,1,"9","4",0,0.525046718074009,"8","fNS","0","named",1,1
"2935","10","b_word",0,0,"8",119,2,"8","1",11.2342151959892,2.03348829085007,"8","3","3","named",1,1
"2936","10","d_binocular",1,1,"144",120,4,"1","1",2.17516086134128,1.74179469700903,"8","3","3","named",1,1
"2937","10","d_binocular",0,1,"140",121,4,"1","1",2.19183663837612,1.70013483450748,"8","3","3","named",0,1
"2938","10","b_word",0,0,"153",122,2,"1","1",4.3253325058613,1.86681080819108,"8","3","3","named",0,1
"2939","10","c_cfs",0,0,"18",123,3,"7","7",8.05063343886286,3.46692086127587,"8","2","2","named",1,1
"2940","10","c_cfs",0,1,"162",124,3,"7","2",4.71702945022844,2.833549807081,"8","2","2","named",0,1
"2941","10","d_binocular",0,0,"33",125,4,"1","8",2.62517382553779,4.43367133010179,"8","3","3","named",1,1
"2942","10","a_foil",1,0,"97",126,1,"9","9",0,0,"8","fNS","fNS","named",1,1
"2943","10","a_foil",1,0,"96",127,1,"9","4",2.35851080110297,0.750050181755796,"8","fNS","0","named",1,1
"2944","10","b_word",0,0,"68",128,2,"1","2",4.70869548548944,2.01681945612654,"8","3","2","named",1,1
"2945","11","a_foil",0,1,"181",1,1,"9","9",0,2.42503300658427,"1","fNS","fNS","named",0,1
"2946","11","d_binocular",0,0,"3",2,4,"8","1",9.05855849338695,2.8000693032518,"1","3","3","named",1,1
"2947","11","a_foil",0,0,"118",3,1,"9","9",0,2.62507719639689,"1","fNS","fNS","named",0,1
"2948","11","c_cfs",1,1,"161",4,3,"1","1",2.78341570624616,3.18342258839402,"1","3","3","named",0,1
"2949","11","d_binocular",0,0,"86",5,4,"8","1",2.80840651527978,2.08338872157037,"1","3","3","named",0,1
"2950","11","c_cfs",1,0,"124",6,3,"1","1",3.60841514798813,2.54168062692042,"1","3","3","named",0,1
"2951","11","b_word",0,0,"177",7,2,"8","1",2.68340357230045,2.83341000159271,"1","3","3","named",1,1
"2952","11","b_word",0,0,"107",8,2,"1","8",6.56682899792213,2.78341178235132,"1","3","3","named",1,1
"2953","11","c_cfs",1,1,"163",9,3,"1","1",3.70846712542698,2.46673536614981,"1","3","3","named",0,1
"2954","11","b_word",0,1,"179",10,2,"1","1",5.28346400137525,0,"1","3","3","named",0,1
"2955","11","d_binocular",0,0,"6",11,4,"8","1",5.68347450543661,2.52507532492746,"1","3","3","named",0,1
"2956","11","a_foil",1,1,"115",12,1,"9","9",0,0,"1","fNS","fNS","named",0,1
"2957","11","b_word",1,1,"64",13,2,"8","1",4.26676935364958,2.47506684320979,"1","3","3","named",0,1
"2958","11","c_cfs",0,0,"100",14,3,"3","8",5.09179143351503,0,"1","1","3","named",0,1
"2959","11","a_foil",1,0,"184",15,1,"4","4",3.19174350076355,0,"1","0","0","named",0,1
"2960","11","d_binocular",1,1,"29",16,4,"8","1",3.22509868768975,2.95005188684445,"1","3","3","named",1,1
"2961","11","c_cfs",1,1,"137",17,3,"6","2",0,2.40006211935543,"2","1","2","named",0,1
"2962","11","a_foil",1,0,"189",18,1,"9","4",0,2.50009658990894,"2","fNS","0","named",0,1
"2963","11","b_word",0,0,"166",19,2,"1","1",5.5084790783003,2.60840941290371,"2","3","3","named",0,1
"2964","11","b_word",0,0,"102",20,2,"1","1",2.53347864071839,3.95845490077045,"2","3","3","named",0,1
"2965","11","a_foil",1,1,"111",21,1,"9","4",3.10842118482105,3.4834224677179,"2","fNS","0","named",0,1
"2966","11","c_cfs",1,0,"183",22,3,"2","3",0,1.51670460833702,"2","2","1","named",0,1
"2967","11","d_binocular",0,0,"37",23,4,"1","1",2.27505827089772,0,"2","3","3","named",1,1
"2968","11","d_binocular",1,1,"85",24,4,"8","8",5.08347414317541,2.39173607551493,"2","3","3","named",0,1
"2969","11","b_word",1,0,"110",25,2,"1","1",3.8250510568032,2.40006061014719,"2","3","3","named",0,1
"2970","11","a_foil",1,0,"19",26,1,"9","9",2.80007020873018,2.44174848124385,"2","fNS","fNS","named",0,1
"2971","11","c_cfs",0,1,"28",27,3,"3","2",2.63340324023739,2.91674499504734,"2","1","2","named",0,1
"2972","11","d_binocular",0,0,"112",28,4,"1","1",3.27509026613552,2.65007826802321,"2","3","3","named",1,1
"2973","11","d_binocular",0,0,"25",29,4,"1","1",2.62509621260688,0,"2","3","3","named",1,1
"2974","11","c_cfs",1,0,"185",30,3,"8","3",2.59172683907673,2.77509569935501,"2","3","1","named",0,1
"2975","11","a_foil",0,1,"125",31,1,"9","9",2.87507764913607,0,"2","fNS","fNS","named",0,1
"2976","11","b_word",1,1,"129",32,2,"1","1",3.65009034168907,2.94173399277497,"2","3","3","named",1,1
"2977","11","d_binocular",0,0,"147",33,4,"1","1",3.32508244854398,0,"3","3","3","named",1,1
"2978","11","a_foil",0,1,"31",34,1,"9","4",4.33343384717591,2.45841867954005,"3","fNS","0","named",0,1
"2979","11","c_cfs",0,0,"126",35,3,"3","6",3.400075400481,3.05011895648204,"3","1","1","named",0,1
"2980","11","a_foil",1,1,"52",36,1,"9","9",0,4.25011454941705,"3","fNS","fNS","named",0,1
"2981","11","b_word",1,0,"30",37,2,"1","1",0,3.43343300197739,"3","3","3","named",1,1
"2982","11","d_binocular",1,0,"61",38,4,"1","1",2.65837774949614,1.17501625430305,"3","3","3","named",0,1
"2983","11","c_cfs",0,0,"192",39,3,"1","1",3.31675308442209,2.25839501502924,"3","3","3","named",1,1
"2984","11","b_word",0,1,"66",40,2,"1","1",0,3.0917470625136,"3","3","3","named",0,1
"2985","11","d_binocular",0,0,"121",41,4,"8","1",3.0333802398527,0,"3","3","3","named",1,1
"2986","11","b_word",1,1,"95",42,2,"1","8",5.20013474288862,3.55842568224762,"3","3","3","named",0,1
"2987","11","a_foil",0,0,"47",43,1,"4","4",2.48337658750825,3.45006396051031,"3","0","0","named",0,1
"2988","11","c_cfs",0,0,"133",44,3,"1","8",3.03342732740566,2.56673935055733,"3","3","3","named",1,1
"2989","11","b_word",0,1,"69",45,2,"1","1",3.08342826308217,2.65840310440399,"3","3","3","named",0,1
"2990","11","c_cfs",0,0,"167",46,3,"8","1",2.60008427454159,4.16677050071303,"3","3","3","named",0,1
"2991","11","a_foil",0,0,"26",47,1,"9","9",3.45842894224916,0,"3","fNS","fNS","named",0,1
"2992","11","d_binocular",0,0,"146",48,4,"8","8",0,2.45839573943522,"3","3","3","named",1,1
"2993","11","c_cfs",0,0,"80",49,3,"8","3",2.61673424940091,3.08341769850813,"4","3","1","named",0,1
"2994","11","b_word",0,0,"7",50,2,"8","8",1.84171552001499,3.04176152090076,"4","3","3","named",1,1
"2995","11","c_cfs",0,0,"139",51,3,"1","3",2.63340384396724,1.14175131858792,"4","3","1","named",0,1
"2996","11","b_word",1,0,"155",52,2,"8","1",1.68341383489314,2.46677007817198,"4","3","3","named",0,1
"2997","11","a_foil",0,0,"99",53,1,"9","9",3.85843522055075,2.24170489504468,"4","fNS","fNS","named",0,1
"2998","11","d_binocular",1,1,"113",54,4,"1","1",2.6167251940351,0,"4","3","3","named",0,1
"2999","11","a_foil",0,0,"187",55,1,"9","4",2.76680527313147,2.25839441129938,"4","fNS","0","named",0,1
"3000","11","d_binocular",0,0,"34",56,4,"8","8",2.70010818063747,2.09171567100566,"4","3","3","named",0,1
"3001","11","b_word",1,1,"119",57,2,"1","8",0,2.18338666902855,"4","3","3","named",1,1
"3002","11","d_binocular",0,0,"4",58,4,"8","1",0,3.17507511365693,"4","3","3","named",0,1
"3003","11","c_cfs",0,0,"50",59,3,"8","6",2.96675015648361,2.51673388713971,"4","3","1","named",1,1
"3004","11","c_cfs",1,1,"14",60,3,"8","8",2.54172711074352,3.2584218790289,"4","3","3","named",0,1
"3005","11","d_binocular",1,0,"76",61,4,"1","8",2.60843386221677,2.55006553023122,"4","3","3","named",1,1
"3006","11","b_word",0,1,"141",62,2,"1","1",2.40005487517919,0,"4","3","3","named",0,1
"3007","11","a_foil",0,0,"56",63,1,"4","9",4.02509705768898,3.54175488033798,"4","0","fNS","named",0,1
"3008","11","a_foil",1,0,"2",64,1,"9","9",2.35839779197704,0,"4","fNS","fNS","named",0,1
"3009","11","c_cfs",1,0,"44",65,3,"3","8",3.26675003580749,2.25005991593935,"5","1","3","named",0,1
"3010","11","d_binocular",1,0,"150",66,4,"8","1",0,2.09171567088924,"5","3","3","named",0,1
"3011","11","a_foil",0,0,"143",67,1,"9","4",0,3.15841366886161,"5","fNS","0","named",0,1
"3012","11","b_word",0,0,"98",68,2,"1","8",3.10840428154916,4.20008282584604,"5","3","3","named",0,1
"3013","11","c_cfs",1,1,"32",69,3,"1","3",0,2.6167659428902,"5","3","1","named",1,1
"3014","11","a_foil",0,0,"71",70,1,"9","9",2.89181757322513,0,"5","fNS","fNS","named",0,1
