subject,condition,studyResp,named,afc,whichItem,trial
15,2,3,0,1,178,133
15,4,3,1,1,176,134
15,1,99999,1,1,148,135
15,2,3,1,1,139,136
15,3,2,0,1,73,137
15,3,0,0,1,161,138
15,2,3,1,1,91,139
15,3,0,1,1,156,140
15,4,3,1,1,38,141
15,2,3,0,1,115,142
15,1,99999,1,1,129,143
15,1,99999,0,1,166,144
15,3,0,0,0,128,145
15,3,0,1,1,165,146
15,2,3,1,1,74,147
15,4,3,0,0,28,148
15,2,3,0,1,140,149
15,4,2,0,1,102,150
15,4,3,0,1,106,151
15,3,0,0,1,150,152
15,2,3,0,0,191,153
15,3,1,1,1,167,154
15,1,99999,0,0,76,155
15,2,3,0,1,118,156
15,1,99999,1,1,35,157
15,2,3,1,1,15,158
15,4,2,0,1,41,159
15,1,99999,0,1,136,160
15,4,2,0,1,180,161
15,3,0,1,1,10,162
15,3,1,1,1,131,163
15,3,0,1,1,189,164
15,1,99999,0,0,113,165
15,4,2,1,1,122,166
15,3,0,0,0,145,167
15,4,2,1,1,52,168
15,2,3,1,1,25,169
15,1,99999,1,1,81,170
15,3,0,1,1,149,171
15,3,2,1,1,77,172
15,1,99999,1,1,54,173
15,4,2,1,1,82,174
15,3,0,0,1,184,175
15,3,0,1,1,100,176
15,3,0,1,1,78,177
15,1,99999,1,1,20,178
15,4,1,0,1,120,179
15,1,99999,0,1,117,180
15,1,99999,0,1,47,181
15,3,0,0,1,2,182
15,2,3,1,1,179,183
15,1,99999,1,1,144,184
15,4,3,1,1,50,185
15,4,3,1,1,104,186
15,2,3,0,1,21,187
15,2,3,1,1,133,188
15,3,1,0,1,169,189
15,4,3,1,1,170,190
15,4,3,0,1,51,191
15,2,3,1,1,146,192
15,3,0,0,1,116,193
15,2,3,1,1,62,194
15,4,2,1,1,124,195
15,2,3,1,1,105,196
15,4,3,1,1,134,197
15,1,99999,1,1,29,198
15,3,0,1,1,190,199
15,3,1,0,0,92,200
16,1,99999,0,0,104,1
16,2,3,1,1,10,2
16,4,2,0,1,169,3
16,3,1,1,1,179,4
16,1,99999,0,0,111,5
16,4,2,1,1,105,6
16,1,99999,0,1,49,7
16,4,3,0,0,84,8
16,4,3,1,1,66,9
16,2,3,0,0,143,10
16,3,1,0,1,62,11
16,2,3,0,0,52,12
16,4,3,1,0,175,13
16,1,99999,0,0,99,14
16,1,99999,1,0,121,15
16,3,1,1,0,177,16
16,2,3,0,0,158,17
16,3,1,0,0,110,18
16,3,0,0,0,73,19
16,2,3,1,1,2,20
16,4,3,0,0,152,21
16,3,1,0,0,128,22
16,1,99999,0,0,153,23
16,4,3,0,0,70,24
16,1,99999,0,0,134,25
16,3,0,0,0,108,26
16,2,3,0,0,53,27
16,3,1,0,0,174,28
16,3,0,0,0,160,29
16,4,2,0,0,130,30
16,1,99999,0,1,129,31
16,3,0,1,1,164,32
16,3,0,0,0,183,33
16,2,3,1,1,17,34
16,1,99999,1,1,196,35
16,3,2,1,1,38,36
16,1,99999,0,1,166,37
16,2,3,1,1,74,38
16,4,2,1,1,103,39
16,3,0,1,1,192,40
16,1,99999,1,1,19,41
16,2,3,0,0,145,42
16,1,99999,1,1,60,43
16,2,3,0,0,190,44
16,1,99999,0,0,113,45
16,1,99999,1,1,68,46
16,4,3,1,1,75,47
16,3,1,1,1,21,48
16,2,3,0,1,120,49
16,3,0,1,1,7,50
16,1,99999,0,0,39,51
16,4,3,1,1,43,52
16,2,3,1,1,69,53
16,3,1,1,1,54,54
16,4,3,1,1,146,55
16,4,2,0,1,83,56
16,4,3,1,1,25,57
16,1,99999,0,1,117,58
16,4,3,1,1,170,59
16,1,99999,1,1,31,60
16,1,99999,1,1,26,61
16,4,2,0,1,139,62
16,3,1,0,1,87,63
16,4,3,1,1,56,64
16,4,3,1,1,82,65
16,4,3,1,1,157,66
16,4,3,0,1,72,67
16,2,3,1,1,195,68
16,2,3,0,1,168,69
16,3,1,0,1,137,70
16,3,1,0,0,40,71
16,3,0,1,1,29,72
16,4,3,1,1,86,73
16,3,2,1,1,191,74
16,1,99999,1,1,12,75
16,4,3,1,1,79,76
16,4,3,1,1,101,77
16,1,99999,0,1,51,78
16,4,3,1,1,28,79
16,2,3,1,1,77,80
16,1,99999,0,1,199,81
16,2,3,1,1,187,82
16,2,3,0,1,93,83
16,1,99999,0,1,50,84
16,4,3,0,0,90,85
16,3,0,1,1,46,86
16,1,99999,0,1,159,87
16,2,3,1,1,149,88
16,2,3,1,0,48,89
16,3,0,0,1,125,90
16,2,3,1,1,109,91
16,2,3,1,1,92,92
16,3,1,1,1,3,93
16,4,3,1,1,107,94
16,1,99999,1,1,16,95
16,4,2,1,1,81,96
16,3,0,0,1,88,97
16,1,99999,1,1,172,98
16,2,3,1,1,22,99
16,2,3,0,1,67,100
16,2,3,1,1,148,101
16,4,3,1,0,20,102
16,3,1,0,1,150,103
16,2,3,0,1,186,104
16,1,99999,0,0,42,105
16,1,99999,0,1,36,106
16,2,3,1,1,27,107
16,2,3,0,0,167,108
16,3,1,0,1,58,109
16,3,1,0,1,161,110
16,2,3,0,1,106,111
16,1,99999,1,1,189,112
16,2,3,0,0,30,113
16,1,99999,1,1,176,114
16,4,2,1,1,6,115
16,2,3,1,1,131,116
16,3,1,1,1,200,117
16,2,3,1,1,114,118
16,4,3,1,1,59,119
16,4,3,0,0,155,120
16,2,3,0,1,61,121
16,3,0,0,1,91,122
16,4,3,1,1,100,123
16,3,1,0,1,8,124
16,3,0,0,0,197,125
16,4,3,1,1,182,126
16,3,1,1,1,151,127
16,4,3,0,1,45,128
16,2,3,0,1,115,129
16,4,3,1,1,32,130
16,4,3,1,1,124,131
16,4,3,1,1,18,132
16,1,99999,1,1,97,133
16,3,2,0,0,185,134
16,2,3,1,1,126,135
16,1,99999,1,1,71,136
16,2,3,1,1,144,137
16,2,3,1,1,188,138
16,2,3,1,1,78,139
16,3,1,0,1,136,140
16,3,1,0,1,63,141
16,1,99999,1,0,122,142
16,2,3,1,1,102,143
16,1,99999,1,1,156,144
16,3,1,1,1,116,145
16,1,99999,0,1,11,146
16,2,3,0,1,47,147
16,2,3,1,1,89,148
16,1,99999,1,1,112,149
16,2,3,1,1,96,150
16,2,3,0,1,119,151
16,1,99999,0,1,64,152
16,4,2,0,0,198,153
16,3,1,0,0,141,154
16,3,1,0,0,193,155
16,1,99999,1,1,165,156
16,2,3,1,1,85,157
16,4,3,0,1,154,158
16,1,99999,1,1,35,159
16,1,99999,0,1,135,160
16,2,3,0,1,171,161
16,1,99999,1,0,194,162
16,2,3,0,1,178,163
16,3,1,0,1,123,164
16,1,99999,1,1,33,165
16,4,3,1,1,140,166
16,4,2,0,1,180,167
16,1,99999,0,1,24,168
16,4,3,1,1,133,169
16,4,3,1,1,23,170
16,1,99999,0,0,142,171
16,4,3,0,1,80,172
16,1,99999,0,1,94,173
16,4,3,1,1,98,174
16,4,3,0,1,9,175
16,2,3,1,1,13,176
16,2,3,0,0,14,177
16,4,3,1,1,15,178
16,1,99999,0,1,55,179
16,2,3,1,1,138,180
16,3,1,0,0,132,181
16,1,99999,0,0,65,182
16,1,99999,0,1,4,183
16,3,1,0,1,162,184
16,3,0,1,1,127,185
16,4,2,1,1,57,186
16,1,99999,0,1,163,187
16,4,3,0,1,173,188
16,2,3,0,1,41,189
16,3,1,0,1,184,190
16,4,3,1,1,95,191
16,2,3,1,1,44,192
16,1,99999,0,0,1,193
16,1,99999,1,1,181,194
16,3,1,0,1,118,195
16,3,1,1,1,5,196
16,3,1,1,1,37,197
16,3,1,0,1,34,198
16,3,1,0,1,147,199
16,3,0,0,1,76,200
17,4,3,1,1,97,1
17,2,3,0,1,46,2
17,3,1,1,1,192,3
17,3,1,1,1,16,4
17,2,NaN,1,1,109,5
17,1,99999,0,1,39,6
17,2,3,1,1,12,7
17,1,99999,0,1,159,8
17,4,3,0,0,42,9
17,1,99999,1,1,10,10
17,2,3,1,1,75,11
17,2,3,1,1,175,12
17,1,99999,1,1,68,13
17,4,3,0,0,178,14
17,3,1,0,1,154,15
17,4,2,0,1,118,16
17,2,3,1,1,43,17
17,3,1,1,1,77,18
17,3,1,0,1,72,19
17,1,99999,1,1,2,20
17,1,99999,0,1,198,21
17,1,99999,1,0,65,22
17,2,3,0,0,40,23
17,1,99999,0,1,120,24
17,3,1,1,1,121,25
17,1,99999,0,1,194,26
17,3,1,1,1,14,27
17,1,99999,1,1,48,28
17,3,1,0,1,169,29
17,2,3,0,0,47,30
17,4,3,1,1,150,31
17,4,2,1,1,30,32
17,4,3,1,1,81,33
17,1,99999,0,1,141,34
17,3,1,0,1,136,35
17,4,3,0,0,53,36
17,2,3,0,1,8,37
17,2,3,1,0,76,38
17,3,1,0,0,110,39
17,3,1,0,1,104,40
17,1,99999,0,1,95,41
17,1,99999,1,1,146,42
17,2,3,1,1,170,43
17,2,3,0,1,45,44
17,3,2,1,1,79,45
17,3,1,1,1,165,46
17,4,3,1,1,73,47
17,4,3,0,1,70,48
17,2,3,1,1,74,49
17,3,3,0,0,191,50
17,4,3,1,1,62,51
17,4,3,0,0,134,52
17,3,1,0,1,105,53
17,2,3,0,1,50,54
17,1,99999,1,1,114,55
17,4,3,0,0,86,56
17,3,2,0,0,113,57
17,2,3,0,1,55,58
17,3,1,1,1,37,59
17,3,3,0,1,34,60
17,2,3,0,1,139,61
17,3,1,0,0,153,62
17,2,3,0,1,180,63
17,4,3,0,1,186,64
17,4,2,0,1,99,65
17,2,3,0,1,199,66
17,1,99999,0,1,54,67
17,3,1,0,0,128,68
17,2,3,0,1,182,69
17,1,99999,1,1,172,70
17,4,3,0,0,115,71
17,1,99999,1,1,96,72
17,2,3,0,0,190,73
17,1,99999,1,1,164,74
17,1,99999,1,1,61,75
17,1,99999,0,1,91,76
17,4,3,0,0,24,77
17,3,2,1,1,38,78
17,1,99999,1,1,124,79
17,2,3,0,1,137,80
17,2,3,0,0,193,81
17,4,3,1,1,57,82
17,4,3,1,1,85,83
17,4,3,0,1,63,84
17,2,3,0,1,161,85
17,1,99999,1,1,125,86
17,3,2,1,1,188,87
17,3,1,1,1,3,88
17,3,1,1,1,149,89
17,1,99999,0,1,196,90
17,1,99999,1,1,162,91
17,2,3,1,1,156,92
17,2,3,0,0,108,93
17,2,3,0,0,87,94
17,1,99999,0,1,173,95
17,1,99999,1,1,92,96
17,2,3,0,1,64,97
17,1,99999,1,1,33,98
17,4,3,1,1,25,99
17,2,3,0,1,44,100
17,3,1,0,1,130,101
17,2,3,1,1,138,102
17,3,1,0,1,200,103
17,3,3,1,1,147,104
17,2,3,0,1,102,105
17,3,3,0,0,179,106
17,1,99999,0,0,58,107
17,4,3,1,0,28,108
17,1,99999,1,0,155,109
17,2,3,0,1,132,110
17,1,99999,0,1,1,111
17,4,3,1,1,148,112
17,4,3,0,0,6,113
17,1,99999,0,1,142,114
17,4,3,0,0,183,115
17,3,1,1,1,144,116
17,4,3,0,1,41,117
17,4,3,0,1,117,118
17,3,2,1,1,69,119
17,3,1,0,1,29,120
17,2,3,1,1,78,121
17,4,3,0,1,107,122
17,4,3,0,1,18,123
17,2,3,0,0,168,124
17,4,2,1,0,90,125
17,1,99999,0,1,83,126
17,3,1,0,1,36,127
17,3,1,1,1,32,128
17,1,99999,0,1,184,129
17,2,3,0,0,80,130
17,1,99999,0,1,49,131
17,4,3,1,1,17,132
17,4,3,0,0,119,133
17,4,2,0,1,135,134
17,4,2,0,1,111,135
17,4,3,0,1,174,136
17,3,1,0,0,152,137
17,3,1,0,1,189,138
17,3,2,1,1,13,139
17,4,3,1,1,26,140
17,3,1,1,1,60,141
17,1,99999,1,1,89,142
17,3,1,0,1,166,143
17,4,3,0,0,9,144
17,3,1,0,1,11,145
17,4,3,0,1,143,146
17,1,99999,1,1,133,147
17,3,2,1,1,112,148
17,4,3,1,1,19,149
17,4,3,1,1,177,150
17,3,1,0,1,140,151
17,3,1,0,1,197,152
17,2,3,1,1,116,153
17,1,99999,1,1,176,154
17,2,3,0,1,51,155
17,4,3,0,1,157,156
17,2,3,0,0,59,157
17,1,99999,0,1,88,158
17,1,99999,0,1,185,159
17,1,99999,0,0,151,160
17,2,3,0,0,127,161
17,2,3,0,1,163,162
17,3,1,1,1,167,163
17,4,2,1,1,35,164
17,2,3,0,0,171,165
17,1,99999,1,1,131,166
17,2,3,0,0,20,167
17,4,3,1,1,145,168
17,1,99999,1,1,84,169
17,1,99999,0,1,67,170
17,3,0,0,0,31,171
17,2,3,1,1,122,172
17,1,99999,0,1,158,173
17,2,3,1,1,100,174
17,2,3,0,1,5,175
17,4,3,1,1,7,176
17,3,1,1,1,27,177
17,1,99999,1,1,23,178
17,1,99999,1,1,181,179
17,2,3,0,0,52,180
17,1,99999,0,0,126,181
17,2,3,0,1,15,182
17,1,99999,0,1,129,183
17,3,0,0,1,22,184
17,1,99999,1,1,71,185
17,4,3,1,1,195,186
17,3,1,1,1,101,187
17,3,1,0,1,66,188
17,4,3,1,0,21,189
17,3,1,0,1,103,190
17,4,3,1,1,123,191
17,4,3,0,1,56,192
17,3,3,0,1,98,193
17,4,3,0,1,106,194
17,2,3,0,1,4,195
17,4,3,0,1,160,196
17,2,3,0,1,82,197
17,2,3,0,1,94,198
17,2,3,1,1,187,199
17,1,99999,0,1,93,200
18,4,3,0,0,71,1
18,4,3,0,0,113,2
18,2,3,1,1,187,3
18,2,3,0,0,197,4
18,2,3,1,1,14,5
18,4,3,1,0,36,6
18,2,3,0,1,18,7
18,3,0,0,1,57,8
18,3,0,0,0,20,9
18,2,3,0,0,90,10
18,3,0,0,1,184,11
18,3,0,0,1,123,12
18,4,3,0,1,195,13
18,3,1,1,0,194,14
18,1,99999,0,1,102,15
18,1,99999,0,1,73,16
18,2,2,0,1,11,17
18,3,0,0,0,9,18
18,1,99999,1,1,181,19
18,4,3,0,1,64,20
18,3,0,1,1,189,21
18,2,3,0,1,139,22
18,1,99999,1,1,37,23
18,1,99999,0,0,152,24
18,4,2,0,1,169,25
18,1,99999,0,0,155,26
18,3,2,1,1,97,27
18,3,1,0,1,62,28
18,4,3,1,1,81,29
18,2,3,1,1,26,30
18,4,3,1,1,106,31
18,4,0,0,1,105,32
18,3,1,0,0,132,33
18,1,99999,1,1,96,34
18,2,3,1,1,148,35
18,3,0,0,1,98,36
18,1,99999,0,1,136,37
18,4,3,1,1,49,38
18,4,3,0,1,128,39
18,2,3,1,1,75,40
18,2,3,0,0,61,41
18,2,3,0,1,199,42
18,4,3,0,1,180,43
18,1,99999,1,1,127,44
18,1,99999,0,0,193,45
18,3,0,1,1,165,46
18,2,3,0,1,88,47
18,3,0,0,0,185,48
18,3,0,0,0,52,49
18,1,99999,1,1,29,50
18,4,3,0,0,118,51
18,1,99999,0,1,200,52
18,4,3,0,1,43,53
18,3,1,1,1,125,54
18,2,3,0,0,42,55
18,3,0,0,1,154,56
18,4,3,1,1,16,57
18,2,3,1,1,117,58
18,3,0,1,1,3,59
18,1,99999,0,0,167,60
18,4,3,0,1,175,61
18,3,1,1,1,124,62
18,4,3,1,0,15,63
18,4,3,1,1,8,64
18,3,2,1,1,38,65
18,3,1,0,1,191,66
18,2,3,0,0,115,67
18,3,2,0,1,45,68
18,4,3,0,1,120,69
18,2,3,0,1,162,70
18,3,0,1,1,78,71
18,4,3,1,1,121,72
18,2,3,0,1,63,73
18,4,3,0,0,6,74
18,2,3,1,1,50,75
18,2,3,1,1,13,76
18,4,3,0,0,59,77
18,4,3,1,1,12,78
18,2,3,1,1,68,79
18,2,3,0,0,168,80
18,1,99999,1,1,79,81
18,3,0,0,1,177,82
18,1,99999,0,1,51,83
18,1,99999,1,1,19,84
18,4,3,1,0,133,85
18,3,0,0,1,94,86
18,4,3,0,0,82,87
18,1,99999,0,1,44,88
18,1,99999,0,1,56,89
18,3,0,1,1,103,90
18,1,99999,1,1,156,91
18,3,0,1,1,188,92
18,3,0,1,1,131,93
18,1,99999,1,1,54,94
18,2,3,0,1,174,95
18,3,1,1,0,60,96
18,1,99999,0,1,166,97
18,3,0,0,1,67,98
18,1,99999,1,1,55,99
18,4,3,0,0,130,100
18,1,99999,0,0,111,101
18,2,3,1,1,104,102
18,4,3,0,1,41,103
18,2,3,0,1,190,104
18,4,3,1,1,143,105
18,3,0,0,1,144,106
18,2,3,0,0,108,107
18,2,3,0,1,198,108
18,2,2,0,0,10,109
18,4,3,1,1,99,110
18,3,0,0,0,24,111
18,2,3,1,1,84,112
18,1,99999,0,1,172,113
18,2,3,1,1,95,114
18,1,99999,0,1,196,115
18,3,0,1,1,114,116
18,2,2,0,1,160,117
18,2,3,0,1,1,118
18,3,0,1,1,109,119
18,4,3,0,1,186,120
18,3,0,1,1,112,121
18,4,3,1,1,5,122
18,1,99999,0,1,100,123
18,4,3,1,0,7,124
18,4,3,0,0,110,125
18,4,3,1,1,147,126
18,4,3,0,1,153,127
18,1,99999,0,1,137,128
18,1,99999,1,0,32,129
18,3,0,1,1,28,130
18,1,99999,1,1,164,131
18,3,0,1,1,149,132
18,3,0,1,1,80,133
18,2,3,1,1,74,134
18,1,99999,0,0,183,135
18,2,3,0,0,145,136
18,3,0,1,1,138,137
18,3,0,1,0,89,138
18,1,99999,1,1,170,139
18,4,2,1,1,21,140
18,4,3,1,1,192,141
18,1,99999,0,0,47,142
18,4,3,0,0,159,143
18,1,99999,1,1,17,144
18,1,99999,1,1,69,145
18,2,3,1,1,34,146
18,4,3,1,0,31,147
18,1,99999,1,1,179,148
18,1,99999,1,1,140,149
18,2,3,0,1,87,150
18,1,99999,1,1,33,151
18,3,0,0,1,135,152
18,2,3,0,1,91,153
18,1,99999,1,1,27,154
18,1,99999,0,1,158,155
18,1,99999,0,0,4,156
18,1,99999,0,0,2,157
18,1,99999,1,1,77,158
18,1,99999,1,1,126,159
18,3,0,0,1,76,160
18,1,99999,1,1,101,161
18,4,3,0,1,161,162
18,3,0,0,1,86,163
18,1,99999,0,1,119,164
18,3,2,1,1,146,165
18,2,3,0,1,46,166
18,4,3,0,0,58,167
18,3,0,0,1,178,168
18,2,3,1,1,65,169
18,4,3,0,1,150,170
18,2,3,0,0,92,171
18,2,3,0,1,176,172
18,4,3,0,0,107,173
18,1,99999,1,1,48,174
18,1,99999,0,1,22,175
18,2,3,0,1,30,176
18,3,0,0,1,85,177
18,4,1,0,1,83,178
18,4,3,1,1,134,179
18,4,3,0,1,173,180
18,3,0,0,0,116,181
18,2,3,1,1,23,182
18,1,99999,0,1,66,183
18,3,2,1,1,151,184
18,2,3,1,1,122,185
18,2,3,1,1,25,186
18,4,3,1,1,35,187
18,1,99999,0,0,40,188
18,4,3,1,1,182,189
18,4,3,0,0,93,190
18,3,0,0,0,142,191
18,4,3,1,1,70,192
18,2,3,0,1,163,193
18,2,3,0,1,171,194
18,1,99999,0,0,39,195
18,3,0,0,0,141,196
18,2,3,1,1,157,197
18,2,3,0,1,129,198
18,2,3,0,1,53,199
18,3,0,1,1,72,200
19,1,99999,0,1,90,1
19,2,3,0,0,150,2
19,4,2,0,1,53,3
19,4,3,1,1,95,4
19,2,3,0,0,79,5
19,1,99999,0,0,119,6
19,3,0,0,0,162,7
19,3,1,1,1,101,8
19,2,3,1,1,109,9
19,3,0,0,0,61,10
19,4,3,0,1,93,11
19,4,3,0,0,194,12
19,2,3,1,1,5,13
19,2,3,0,1,3,14
19,2,2,1,1,176,15
19,3,0,0,0,161,16
19,1,99999,0,0,120,17
19,4,2,0,1,160,18
19,3,0,0,0,18,19
19,4,3,0,1,181,20
19,4,2,0,0,21,21
19,4,3,1,1,177,22
19,3,1,0,1,165,23
19,4,3,1,0,78,24
19,1,99999,0,1,51,25
19,1,99999,0,1,84,26
19,1,99999,1,1,25,27
19,2,NaN,0,0,107,28
19,4,3,1,1,138,29
19,1,99999,1,1,69,30
19,3,0,0,1,126,31
19,4,2,1,1,89,32
19,1,99999,1,1,97,33
19,4,3,1,1,98,34
19,3,1,0,1,130,35
19,1,99999,0,0,49,36
19,2,NaN,0,0,100,37
19,2,3,1,0,65,38
19,4,3,0,1,163,39
19,4,3,1,1,164,40
19,4,3,1,1,77,41
19,2,3,0,0,185,42
19,4,3,1,0,46,43
19,1,99999,0,0,8,44
19,3,0,0,0,76,45
19,3,1,0,1,88,46
19,4,2,0,1,82,47
19,1,99999,1,1,54,48
19,4,3,1,1,31,49
19,4,2,0,1,143,50
19,2,3,0,0,72,51
19,1,99999,1,1,59,52
19,3,1,0,0,44,53
19,3,1,0,1,83,54
19,1,99999,0,1,158,55
19,3,3,1,1,12,56
19,1,99999,0,1,75,57
19,4,2,0,0,50,58
19,2,2,0,1,106,59
19,4,3,0,0,178,60
19,4,3,1,1,195,61
19,1,99999,0,0,81,62
19,1,99999,0,0,171,63
19,2,3,0,1,13,64
19,2,3,0,1,147,65
19,3,1,0,0,190,66
19,2,3,0,1,34,67
19,2,3,1,1,156,68
19,1,99999,1,1,74,69
19,3,0,1,1,121,70
19,2,3,0,0,134,71
19,1,99999,0,0,24,72
19,4,3,0,1,139,73
19,1,99999,1,1,148,74
19,1,99999,1,1,20,75
19,4,3,0,0,141,76
19,2,3,0,0,128,77
19,4,2,0,1,197,78
19,1,99999,0,1,43,79
19,4,3,1,1,23,80
19,1,99999,0,1,56,81
19,1,99999,0,1,136,82
19,3,3,0,1,64,83
19,2,3,0,0,80,84
19,2,3,0,1,111,85
19,2,3,0,0,152,86
19,1,99999,1,1,63,87
19,2,2,1,1,7,88
19,4,3,0,0,22,89
19,4,2,0,0,66,90
19,2,3,1,1,114,91
19,2,3,0,1,19,92
19,2,NaN,1,1,186,93
19,2,3,0,1,41,94
19,3,3,0,1,200,95
19,3,0,1,1,35,96
19,4,3,0,1,55,97
19,3,0,0,0,108,98
19,2,3,1,1,140,99
19,3,1,1,1,112,100
19,4,3,0,0,153,101
19,4,3,1,0,30,102
19,4,3,0,1,94,103
19,3,1,1,1,131,104
19,2,3,0,0,193,105
19,4,2,0,1,166,106
19,1,99999,0,0,172,107
19,2,3,0,0,99,108
19,3,1,0,0,47,109
19,3,1,1,1,62,110
19,3,1,0,0,52,111
19,2,3,1,1,104,112
19,3,0,0,0,174,113
19,2,3,0,0,115,114
19,2,3,0,0,179,115
19,3,0,0,0,169,116
19,3,0,0,1,175,117
19,3,0,0,1,188,118
19,2,3,0,1,38,119
19,4,3,0,0,184,120
19,3,2,1,1,124,121
19,4,3,1,1,36,122
19,1,99999,0,0,198,123
19,2,3,0,1,39,124
19,2,2,0,1,159,125
19,3,0,1,1,37,126
19,2,3,1,1,182,127
19,1,99999,0,1,132,128
19,1,99999,1,1,68,129
19,1,99999,0,0,11,130
19,2,3,1,1,60,131
19,2,3,0,0,10,132
19,1,99999,0,0,42,133
19,2,3,0,1,29,134
19,4,3,0,0,191,135
19,3,1,0,1,32,136
19,1,99999,0,1,189,137
19,3,0,1,1,117,138
19,3,0,0,1,196,139
19,3,1,0,1,113,140
19,2,3,0,0,133,141
19,1,99999,1,1,27,142
19,3,0,0,1,129,143
19,2,3,0,0,180,144
19,3,0,0,0,70,145
19,2,3,0,1,57,146
19,1,99999,0,0,4,147
19,4,3,1,1,118,148
19,1,99999,0,1,14,149
19,1,99999,0,0,110,150
19,3,0,0,0,91,151
19,4,3,0,1,87,152
19,1,99999,1,0,155,153
19,2,3,0,0,137,154
19,1,99999,0,1,125,155
19,3,0,0,1,168,156
19,3,0,1,1,122,157
19,2,NaN,0,0,2,158
19,4,3,0,0,1,159
19,3,0,0,1,183,160
19,4,2,0,1,40,161
19,3,2,1,1,16,162
19,1,99999,0,0,127,163
19,3,0,1,1,33,164
19,1,99999,0,1,154,165
19,1,99999,1,1,48,166
19,2,3,0,1,123,167
19,4,3,0,1,96,168
19,1,99999,0,1,28,169
19,1,99999,1,1,157,170
19,4,2,1,1,187,171
19,3,0,0,1,135,172
19,1,99999,1,1,92,173
19,1,99999,0,1,103,174
19,1,99999,0,1,45,175
19,2,3,1,1,192,176
19,1,99999,0,1,67,177
19,1,99999,0,0,142,178
19,4,3,0,1,17,179
19,4,3,0,0,86,180
19,4,3,0,0,85,181
19,3,0,0,0,15,182
19,2,3,0,0,9,183
19,3,3,1,1,170,184
19,4,3,1,1,151,185
19,3,0,0,0,6,186
19,2,3,1,1,144,187
19,2,3,0,1,73,188
19,3,2,0,0,167,189
19,4,3,1,1,173,190
19,1,99999,0,1,149,191
19,1,99999,1,1,71,192
19,3,3,0,0,58,193
19,4,3,0,0,26,194
19,2,2,0,1,116,195
19,4,3,0,0,199,196
19,3,0,0,1,145,197
19,3,1,0,0,102,198
19,4,3,0,1,105,199
19,1,99999,0,0,146,200
20,4,3,1,1,3,1
20,1,99999,1,1,100,2
20,3,2,0,0,108,3
20,2,3,0,0,143,4
20,2,3,1,0,172,5
20,1,99999,0,0,43,6
20,3,1,1,0,82,7
20,4,3,0,0,128,8
20,1,99999,0,0,66,9
20,4,3,1,1,142,10
20,4,2,0,1,163,11
20,1,99999,1,1,200,12
20,1,99999,0,0,113,13
20,1,99999,0,1,63,14
20,3,2,1,1,96,15
20,4,3,0,1,54,16
20,1,99999,0,1,171,17
20,3,3,1,1,69,18
20,3,2,0,1,147,19
20,4,2,1,0,2,20
20,1,99999,1,1,27,21
20,2,3,1,1,109,22
20,3,0,0,1,158,23
20,2,3,0,0,191,24
20,4,3,1,1,61,25
20,2,3,0,0,99,26
20,2,3,1,1,25,27
20,4,2,1,1,157,28
20,4,2,1,1,36,29
20,3,1,0,1,29,30
20,3,1,0,1,117,31
20,4,2,0,0,120,32
20,3,3,0,0,47,33
20,1,99999,0,1,167,34
20,4,2,1,1,57,35
20,4,3,1,1,190,36
20,3,2,0,0,42,37
20,2,3,0,1,53,38
20,3,2,0,1,22,39
20,2,3,0,1,11,40
20,2,3,0,0,198,41
20,2,3,0,1,104,42
20,1,99999,1,0,60,43
20,1,99999,0,1,77,44
20,1,99999,1,1,33,45
20,4,2,0,0,21,46
20,2,3,1,1,168,47
20,2,3,0,0,183,48
20,3,2,1,1,71,49
20,3,2,1,1,182,50
20,4,3,1,1,16,51
20,2,3,0,1,161,52
20,4,3,0,0,92,53
20,4,2,0,1,91,54
20,1,99999,1,1,8,55
20,1,99999,1,0,195,56
20,1,99999,0,1,118,57
20,4,3,1,1,28,58
20,3,1,1,0,122,59
20,4,3,0,0,1,60
20,1,99999,0,1,23,61
20,2,3,0,1,83,62
20,2,3,0,1,141,63
20,3,2,1,1,84,64
20,3,1,0,1,196,65
20,4,2,0,1,75,66
20,3,2,0,1,146,67
20,4,2,0,1,105,68
20,3,2,1,1,67,69
20,2,3,0,1,10,70
20,2,3,0,0,119,71
20,4,2,1,1,166,72
20,4,3,0,1,177,73
20,3,2,1,1,20,74
20,2,2,0,1,4,75
20,1,99999,1,1,26,76
20,4,3,0,1,95,77
20,3,3,1,1,121,78
20,4,2,0,1,76,79
20,2,3,0,1,184,80
20,4,3,1,1,176,81
20,3,2,0,0,111,82
20,1,99999,0,0,139,83
20,3,2,0,1,197,84
20,2,3,0,1,41,85
20,3,2,0,0,94,86
20,2,3,0,0,6,87
20,4,3,0,1,80,88
20,3,1,0,0,138,89
20,3,2,1,1,114,90
20,2,3,1,1,48,91
20,2,3,1,1,186,92
20,2,3,1,1,164,93
20,2,3,1,1,126,94
20,4,3,0,1,137,95
20,1,99999,1,1,37,96
20,3,2,1,1,124,97
20,3,2,0,0,9,98
20,2,3,1,1,79,99
20,4,3,0,1,15,100
20,3,1,0,1,131,101
20,2,3,0,0,32,102
20,3,2,0,1,179,103
20,4,2,0,1,159,104
20,1,99999,0,0,65,105
20,3,1,1,1,51,106
20,3,1,0,1,101,107
20,1,99999,0,0,162,108
20,2,3,1,1,170,109
20,2,3,0,1,14,110
20,3,3,1,1,140,111
20,4,3,1,1,44,112
